DISTRICT_ASSIGNED,OpenYear,OpenQuarter,OpenMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
5.0,2011,Q2,4,Completed,66,7,12,0,0,0
5.0,2011,Q2,5,Completed,53,7,7,0,0,0
5.0,2011,Q2,6,Completed,121,14,7,0,0,0
5.0,2011,Q3,7,Completed,85,16,3,3,0,0
5.0,2011,Q3,8,Completed,85,11,7,2,0,0
5.0,2011,Q3,9,Completed,91,13,14,0,0,0
5.0,2011,Q3,9,NOV Issued,1,1,1,0,0,0
5.0,2011,Q4,10,Completed,70,12,14,0,0,0
5.0,2011,Q4,11,Completed,58,7,12,0,0,0
5.0,2011,Q4,12,Completed,68,8,10,0,0,0
5.0,2012,Q1,1,Completed,45,5,13,0,0,0
5.0,2012,Q1,2,Closed,2,2,0,0,0,0
5.0,2012,Q1,2,Completed,43,8,10,0,0,0
5.0,2012,Q1,3,Completed,33,4,9,0,0,0
5.0,2012,Q2,4,Completed,67,7,3,0,0,0
5.0,2012,Q2,5,Completed,51,10,7,2,0,0
5.0,2012,Q2,6,Completed,72,9,5,0,0,0
5.0,2012,Q3,7,Closed,1,0,0,0,0,0
5.0,2012,Q3,7,Completed,86,12,8,0,0,0
5.0,2012,Q3,8,Closed,1,0,0,0,0,0
5.0,2012,Q3,8,Completed,92,22,10,1,0,0
5.0,2012,Q3,9,Closed,1,1,0,0,0,0
5.0,2012,Q3,9,Completed,78,5,12,1,0,0
5.0,2012,Q4,10,Completed,60,8,11,0,0,0
5.0,2012,Q4,11,Completed,59,12,12,0,0,0
5.0,2012,Q4,12,Completed,64,11,11,0,0,0
5.0,2013,Q1,1,Closed,1,0,0,0,0,0
5.0,2013,Q1,1,Completed,80,16,25,2,0,0
5.0,2013,Q1,2,Completed,65,5,7,0,0,0
5.0,2013,Q1,3,Completed,81,4,19,1,0,0
5.0,2013,Q2,4,Completed,64,5,17,0,0,0
5.0,2013,Q2,4,NOV Issued,1,1,1,0,0,0
5.0,2013,Q2,5,Completed,73,11,13,0,0,0
5.0,2013,Q2,6,Completed,132,49,10,0,0,0
5.0,2013,Q3,7,Completed,150,24,16,0,0,0
5.0,2013,Q3,8,Completed,100,15,7,1,0,0
5.0,2013,Q3,9,Closed,1,1,0,0,0,0
5.0,2013,Q3,9,Completed,84,6,8,0,0,0
5.0,2013,Q4,10,Completed,84,10,22,2,0,0
5.0,2013,Q4,11,Completed,66,6,4,1,0,0
5.0,2013,Q4,12,Completed,78,8,11,0,0,0
5.0,2014,Q1,1,Completed,87,5,14,0,0,0
5.0,2014,Q1,2,Completed,95,27,8,0,0,0
5.0,2014,Q1,3,Closed,1,1,0,0,0,0
5.0,2014,Q1,3,Completed,113,7,14,0,0,0
5.0,2014,Q1,3,NOV Issued,1,1,0,0,0,0
5.0,2014,Q2,4,Completed,106,9,11,0,0,0
5.0,2014,Q2,5,Completed,93,13,9,1,0,0
5.0,2014,Q2,5,NOV Issued,1,1,1,0,0,0
5.0,2014,Q2,6,Completed,114,16,14,0,0,0
5.0,2014,Q2,6,Referred to Law,1,1,0,0,0,0
5.0,2014,Q3,7,Completed,109,11,17,0,0,0
5.0,2014,Q3,7,Initiated,1,1,1,0,0,0
5.0,2014,Q3,8,Completed,127,20,23,2,0,0
5.0,2014,Q3,9,Completed,98,9,14,1,0,0
5.0,2014,Q3,9,Referred to Law,1,1,0,0,0,0
5.0,2014,Q4,10,Completed,115,7,9,0,0,0
5.0,2014,Q4,11,Closed,1,0,0,0,0,0
5.0,2014,Q4,11,Completed,71,12,14,1,0,0
5.0,2014,Q4,12,Completed,60,6,18,1,0,0
5.0,2015,Q1,1,Closed,1,1,0,0,0,0
5.0,2015,Q1,1,Completed,72,8,5,0,0,0
5.0,2015,Q1,2,Closed,1,0,0,0,0,0
5.0,2015,Q1,2,Completed,76,9,13,0,0,0
5.0,2015,Q1,3,Completed,87,14,19,0,0,0
5.0,2015,Q1,3,Referred to Law,1,1,0,0,0,0
5.0,2015,Q2,4,Completed,95,9,15,0,0,0
5.0,2015,Q2,4,Referred to Law,1,1,0,0,0,0
5.0,2015,Q2,5,Completed,121,22,15,1,0,0
5.0,2015,Q2,6,Completed,122,23,16,0,0,0
5.0,2015,Q3,7,Completed,144,32,16,1,0,0
5.0,2015,Q3,7,Referred to Law,2,1,0,0,0,0
5.0,2015,Q3,8,Completed,129,17,18,2,0,0
5.0,2015,Q3,8,NOV Issued,1,1,0,0,0,0
5.0,2015,Q3,9,Completed,102,9,18,1,0,0
5.0,2015,Q4,10,Closed,1,1,0,0,0,0
5.0,2015,Q4,10,Completed,87,13,12,0,0,0
5.0,2015,Q4,10,NOV Issued,1,1,0,0,0,0
5.0,2015,Q4,11,Completed,73,12,12,0,0,0
5.0,2015,Q4,11,NOV Issued,1,1,0,0,0,0
5.0,2015,Q4,12,Closed,1,1,0,0,0,0
5.0,2015,Q4,12,Completed,68,5,12,0,0,0
5.0,2016,Q1,1,Completed,78,7,14,0,0,0
5.0,2016,Q1,1,Referred to Law,1,1,0,0,0,0
5.0,2016,Q1,2,Completed,113,14,27,0,0,0
5.0,2016,Q1,3,Closed,1,1,0,0,0,0
5.0,2016,Q1,3,Completed,124,15,25,1,0,0
5.0,2016,Q1,3,NOV Issued,1,1,0,0,0,0
5.0,2016,Q2,4,Completed,116,19,16,0,0,0
5.0,2016,Q2,4,NOV Issued,1,1,0,0,0,0
5.0,2016,Q2,5,Completed,115,23,10,0,0,0
5.0,2016,Q2,6,Closed,1,1,0,0,0,0
5.0,2016,Q2,6,Completed,175,27,16,0,0,0
5.0,2016,Q3,7,Closed,1,0,0,0,0,0
5.0,2016,Q3,7,Completed,142,26,19,1,0,0
5.0,2016,Q3,7,NOV Issued,1,1,1,0,0,0
5.0,2016,Q3,8,Closed,1,1,0,0,0,0
5.0,2016,Q3,8,Completed,146,25,14,2,0,0
5.0,2016,Q3,8,NOV Issued,2,2,0,0,0,0
5.0,2016,Q3,9,Closed,1,0,0,0,0,0
5.0,2016,Q3,9,Completed,97,27,11,0,0,0
5.0,2016,Q3,9,Issued,1,0,1,0,0,0
5.0,2016,Q4,10,Completed,115,21,15,0,0,0
5.0,2016,Q4,11,Closed,1,0,0,0,0,0
5.0,2016,Q4,11,Completed,65,11,6,2,0,0
5.0,2016,Q4,11,Referred to Law,1,1,0,0,0,0
5.0,2016,Q4,12,Completed,94,15,22,1,0,0
5.0,2016,Q4,12,NOV Issued,1,1,1,0,0,0
5.0,2017,Q1,1,Completed,87,9,30,1,0,0
5.0,2017,Q1,1,NOV Issued,1,1,0,0,0,0
5.0,2017,Q1,2,Closed,1,1,0,0,0,0
5.0,2017,Q1,2,Completed,73,10,21,4,0,0
5.0,2017,Q1,3,Citation Issued,1,0,0,0,0,0
5.0,2017,Q1,3,Closed,3,3,2,0,0,0
5.0,2017,Q1,3,Completed,126,21,13,1,0,0
5.0,2017,Q1,3,NOV Issued,2,1,1,0,0,0
5.0,2017,Q1,3,Under Investigation,1,1,1,0,0,0
5.0,2017,Q2,4,Completed,85,18,13,2,0,0
5.0,2017,Q2,4,NOV Issued,1,1,1,0,0,0
5.0,2017,Q2,4,Withdrawn,1,1,0,0,0,0
5.0,2017,Q2,5,Completed,103,14,18,1,0,0
5.0,2017,Q2,5,Initiated,2,2,0,0,0,0
5.0,2017,Q2,5,NOV Issued,1,1,1,0,0,0
5.0,2017,Q2,5,Referred to Law,1,1,0,0,0,0
5.0,2017,Q2,6,Closed,2,1,0,0,0,0
5.0,2017,Q2,6,Completed,119,34,8,2,0,0
5.0,2017,Q2,6,Initiated,1,1,1,0,0,0
5.0,2017,Q2,6,Referred to Law,1,1,0,0,0,0
5.0,2017,Q2,6,Under Investigation,1,0,0,0,0,0
5.0,2017,Q3,7,Completed,144,38,14,0,0,0
5.0,2017,Q3,8,Closed,4,3,2,0,0,0
5.0,2017,Q3,8,Completed,164,37,22,2,0,0
5.0,2017,Q3,8,Warning,1,1,0,0,0,0
5.0,2017,Q3,9,Citation Issued,1,1,0,0,0,0
5.0,2017,Q3,9,Closed,4,1,2,0,0,0
5.0,2017,Q3,9,Completed,122,33,27,0,0,0
5.0,2017,Q4,10,Closed,2,2,0,0,0,0
5.0,2017,Q4,10,Completed,127,21,24,3,0,0
5.0,2017,Q4,10,NOV Issued,1,1,0,0,0,0
5.0,2017,Q4,11,Closed,3,3,0,0,0,0
5.0,2017,Q4,11,Completed,81,13,12,2,0,0
5.0,2017,Q4,12,Closed,5,5,0,0,0,0
5.0,2017,Q4,12,Completed,80,12,14,3,0,0
5.0,2017,Q4,12,Under Investigation,1,1,1,0,0,0
5.0,2018,Q1,1,Closed,3,2,0,0,0,0
5.0,2018,Q1,1,Completed,105,25,27,4,0,0
5.0,2018,Q1,1,NOV Issued,1,1,0,0,0,0
5.0,2018,Q1,2,Closed,1,1,0,0,0,0
5.0,2018,Q1,2,Completed,86,22,21,2,0,0
5.0,2018,Q1,2,Issued,1,1,1,0,0,0
5.0,2018,Q1,3,Citation Issued,3,3,0,0,0,0
5.0,2018,Q1,3,Closed,16,14,5,0,0,0
5.0,2018,Q1,3,Completed,93,31,28,3,0,0
5.0,2018,Q1,3,NOV Issued,1,1,0,0,0,0
5.0,2018,Q2,4,Closed,16,11,6,0,0,0
5.0,2018,Q2,4,Completed,99,49,25,2,0,0
5.0,2018,Q2,4,Initiated,1,1,1,0,0,0
5.0,2018,Q2,5,Closed,28,28,15,2,0,0
5.0,2018,Q2,5,Completed,117,70,28,0,0,0
5.0,2018,Q2,5,Warning,1,1,1,0,0,0
5.0,2018,Q2,6,Closed,22,21,12,1,0,0
5.0,2018,Q2,6,Completed,116,75,15,2,0,0
5.0,2018,Q3,7,Citation Issued,1,0,0,0,0,0
5.0,2018,Q3,7,Closed,27,23,4,0,0,0
5.0,2018,Q3,7,Completed,121,69,34,8,0,0
5.0,2018,Q3,8,Closed,24,19,6,1,0,0
5.0,2018,Q3,8,Completed,111,56,15,0,0,0
5.0,2018,Q3,9,Closed,22,16,9,1,0,0
5.0,2018,Q3,9,Completed,96,59,30,8,0,0
5.0,2018,Q4,10,Citation Issued,1,1,1,0,0,0
5.0,2018,Q4,10,Closed,30,20,12,1,0,0
5.0,2018,Q4,10,Completed,81,45,19,4,0,0
5.0,2018,Q4,10,NOV Issued,1,0,0,0,0,0
5.0,2018,Q4,11,Citation Issued,1,1,1,0,0,0
5.0,2018,Q4,11,Closed,10,7,6,1,0,0
5.0,2018,Q4,11,Completed,72,38,36,5,0,0
5.0,2018,Q4,11,Compliance Achieved,1,0,0,0,0,0
5.0,2018,Q4,12,Closed,14,6,7,0,0,0
5.0,2018,Q4,12,Completed,73,31,29,8,0,0
5.0,2018,Q4,12,NOV Issued,1,0,1,0,0,0
5.0,2019,Q1,1,Closed,25,23,15,0,0,0
5.0,2019,Q1,1,Completed,83,27,15,2,0,0
5.0,2019,Q1,2,Closed,19,17,16,1,0,0
5.0,2019,Q1,2,Completed,67,29,37,4,0,0
5.0,2019,Q1,2,Under Investigation,1,1,0,0,0,0
5.0,2019,Q1,3,Closed,30,23,17,0,0,0
5.0,2019,Q1,3,Completed,97,32,18,3,0,0
5.0,2019,Q2,4,Closed,36,29,21,3,0,0
5.0,2019,Q2,4,Completed,106,39,26,1,0,0
5.0,2019,Q2,4,Initiated,1,0,0,0,0,0
5.0,2019,Q2,4,NOV Issued,1,0,0,0,0,0
5.0,2019,Q2,5,Citation Issued,1,0,1,0,0,0
5.0,2019,Q2,5,Closed,26,21,17,1,0,0
5.0,2019,Q2,5,Completed,117,37,14,0,0,0
5.0,2019,Q2,5,Initiated,1,1,0,0,0,0
5.0,2019,Q2,5,NOV Issued,2,1,0,0,0,0
5.0,2019,Q2,5,Warning,2,0,0,0,0,0
5.0,2019,Q2,6,Closed,26,24,14,1,0,0
5.0,2019,Q2,6,Completed,126,66,29,2,0,0
5.0,2019,Q2,6,Warning,1,0,0,0,0,0
5.0,2019,Q3,7,Application Completed,1,1,1,0,0,0
5.0,2019,Q3,7,Closed,34,28,14,0,0,0
5.0,2019,Q3,7,Completed,122,58,22,0,0,0
5.0,2019,Q3,7,Compliance Achieved,1,0,0,0,0,0
5.0,2019,Q3,7,NOV Issued,1,0,1,0,0,0
5.0,2019,Q3,8,Citation Issued,1,0,0,0,0,0
5.0,2019,Q3,8,Closed,41,33,18,1,0,0
5.0,2019,Q3,8,Completed,125,62,36,4,0,0
5.0,2019,Q3,8,NOV Issued,1,0,0,0,0,0
5.0,2019,Q3,8,Reviews Completed,1,1,1,0,0,0
5.0,2019,Q3,9,Closed,30,25,14,0,0,0
5.0,2019,Q3,9,Completed,135,73,31,4,0,0
5.0,2019,Q3,9,Initiated,1,1,0,0,0,0
5.0,2019,Q3,9,NOV Issued,1,0,0,0,0,0
5.0,2019,Q4,10,Closed,26,22,9,0,0,0
5.0,2019,Q4,10,Completed,95,53,29,4,0,0
5.0,2019,Q4,11,Closed,15,13,7,0,0,0
5.0,2019,Q4,11,Completed,75,41,22,6,0,0
5.0,2019,Q4,11,NOV Issued,1,0,0,0,0,0
5.0,2019,Q4,12,Closed,19,14,10,0,0,0
5.0,2019,Q4,12,Completed,75,37,24,1,0,0
5.0,2019,Q4,12,Initiated,1,1,1,0,0,0
5.0,2019,Q4,12,Under Investigation,1,0,0,0,0,0
5.0,2020,Q1,1,Closed,29,21,17,1,0,0
5.0,2020,Q1,1,Completed,87,43,26,0,0,0
5.0,2020,Q1,1,Issued,1,1,1,0,0,0
5.0,2020,Q1,1,NOV Issued,3,0,3,0,0,0
5.0,2020,Q1,2,Closed,34,32,27,2,0,0
5.0,2020,Q1,2,Completed,74,38,19,1,0,0
5.0,2020,Q1,2,Initiated,1,0,0,0,0,0
5.0,2020,Q1,3,Closed,35,34,21,1,1,0
5.0,2020,Q1,3,Completed,61,39,17,1,1,0
5.0,2020,Q1,3,NOV Issued,1,0,0,0,0,0
5.0,2020,Q1,3,Referred to Law,1,0,0,0,0,0
5.0,2020,Q1,3,Warning,1,0,0,0,0,0
5.0,2020,Q2,4,Closed,30,26,10,1,1,0
5.0,2020,Q2,4,Completed,59,41,6,0,0,0
5.0,2020,Q2,4,NOV Issued,1,0,1,0,0,0
5.0,2020,Q2,5,Closed,40,38,25,2,2,0
5.0,2020,Q2,5,Completed,80,60,11,2,2,0
5.0,2020,Q2,5,Referred to Law,2,0,0,0,0,0
5.0,2020,Q2,5,Withdrawn,1,0,0,0,0,0
5.0,2020,Q2,6,Closed,39,37,17,0,0,0
5.0,2020,Q2,6,Completed,93,56,12,0,0,0
5.0,2020,Q2,6,Initiated,1,0,0,0,0,0
5.0,2020,Q2,6,Open Duplicate,1,1,0,0,0,0
5.0,2020,Q3,7,Closed,45,34,13,0,0,0
5.0,2020,Q3,7,Completed,107,61,20,0,0,0
5.0,2020,Q3,7,NOV Issued,1,0,0,0,0,0
5.0,2020,Q3,7,Withdrawn,1,1,1,0,0,0
5.0,2020,Q3,8,Closed,32,27,18,1,1,0
5.0,2020,Q3,8,Completed,124,70,28,1,1,0
5.0,2020,Q3,8,Open Duplicate,1,1,0,0,0,0
5.0,2020,Q3,9,Closed,18,14,8,1,1,0
5.0,2020,Q3,9,Completed,103,46,21,1,1,0
5.0,2020,Q3,9,Compliance Achieved,1,0,0,0,0,0
5.0,2020,Q3,9,Hazard Correction Order Issued,1,0,1,0,0,0
5.0,2020,Q3,9,NOV Issued,1,0,1,0,0,0
5.0,2020,Q3,9,Referred to Law,1,0,1,0,0,0
5.0,2020,Q4,10,Closed,23,22,14,1,1,0
5.0,2020,Q4,10,Completed,109,62,38,3,3,0
5.0,2020,Q4,11,Closed,10,9,5,0,0,0
5.0,2020,Q4,11,Completed,50,29,20,3,3,0
5.0,2020,Q4,11,Issued,2,2,2,0,0,0
5.0,2020,Q4,11,Open Duplicate,1,1,0,0,0,0
5.0,2020,Q4,12,Closed,15,12,7,0,0,0
5.0,2020,Q4,12,Completed,66,47,15,1,1,0
5.0,2020,Q4,12,Under Investigation,2,2,2,0,0,0
5.0,2021,Q1,1,Closed,31,27,15,1,1,0
5.0,2021,Q1,1,Completed,67,34,19,1,1,0
5.0,2021,Q1,2,Closed,28,22,15,0,0,0
5.0,2021,Q1,2,Completed,61,36,23,3,3,0
5.0,2021,Q1,2,NOV Issued,1,1,0,0,0,0
5.0,2021,Q1,3,Closed,31,29,20,0,0,0
5.0,2021,Q1,3,Completed,97,51,26,2,2,0
5.0,2021,Q1,3,EO Vacate Close Issued,1,0,1,0,0,0
5.0,2021,Q1,3,Initiated,1,1,1,0,0,0
5.0,2021,Q1,3,Reviews Completed,1,1,1,0,0,0
5.0,2021,Q2,4,Closed,31,31,19,4,4,0
5.0,2021,Q2,4,Completed,91,58,29,2,2,0
5.0,2021,Q2,5,Application Completed,1,1,1,0,0,0
5.0,2021,Q2,5,Citation Issued,1,1,1,0,0,0
5.0,2021,Q2,5,Closed,16,16,12,0,0,0
5.0,2021,Q2,5,Completed,96,64,17,0,0,0
5.0,2021,Q2,5,EO Vacate Close Issued,1,0,1,0,0,0
5.0,2021,Q2,5,Initiated,1,1,1,0,0,0
5.0,2021,Q2,5,Withdrawn,1,1,1,0,0,0
5.0,2021,Q2,6,Closed,14,13,8,0,0,0
5.0,2021,Q2,6,Completed,122,61,25,5,5,0
5.0,2021,Q2,6,NOV Issued,2,1,2,0,0,0
5.0,2021,Q2,6,Open Duplicate,7,7,0,0,0,0
5.0,2021,Q3,7,Closed,13,12,9,0,0,0
5.0,2021,Q3,7,Completed,114,73,35,2,2,0
5.0,2021,Q3,7,NOV Issued,1,1,1,0,0,0
5.0,2021,Q3,8,Closed,18,17,11,1,1,0
5.0,2021,Q3,8,Completed,160,78,65,1,1,0
5.0,2021,Q3,8,Initiated,1,1,1,0,0,0
5.0,2021,Q3,8,NOV Issued,1,1,1,0,0,0
5.0,2021,Q3,8,Referred to Law,1,0,1,0,0,0
5.0,2021,Q3,8,Under Investigation,1,1,1,1,1,0
5.0,2021,Q3,9,Closed,23,22,13,2,2,0
5.0,2021,Q3,9,Completed,134,74,51,1,1,0
5.0,2021,Q3,9,NOV Issued,1,0,1,0,0,0
5.0,2021,Q4,10,Closed,39,37,29,1,1,0
5.0,2021,Q4,10,Completed,148,92,51,4,4,0
5.0,2021,Q4,10,Initiated,1,1,1,0,0,0
5.0,2021,Q4,10,NOV Issued,4,2,4,0,0,0
5.0,2021,Q4,11,Closed,18,18,14,0,0,0
5.0,2021,Q4,11,Completed,100,66,47,1,1,0
5.0,2021,Q4,11,NOV Issued,2,2,2,0,0,0
5.0,2021,Q4,11,Under Investigation,1,1,1,0,0,0
5.0,2021,Q4,12,Closed,28,28,27,2,2,0
5.0,2021,Q4,12,Completed,110,78,51,2,2,0
5.0,2021,Q4,12,NOV Issued,2,2,2,0,0,0
5.0,2021,Q4,12,Open Duplicate,1,1,1,0,0,0
5.0,2022,Q1,1,Closed,22,21,16,1,1,0
5.0,2022,Q1,1,Completed,116,70,46,2,2,0
5.0,2022,Q1,1,NOV Issued,3,3,3,1,1,0
5.0,2022,Q1,1,Open Duplicate,2,2,1,0,0,0
5.0,2022,Q1,1,Warning,1,1,1,0,0,0
5.0,2022,Q1,2,Closed,28,28,26,2,2,0
5.0,2022,Q1,2,Completed,92,62,40,2,2,0
5.0,2022,Q1,2,Compliance Achieved,1,1,1,0,0,0
5.0,2022,Q1,2,NOV Issued,1,1,1,0,0,0
5.0,2022,Q1,2,Open Duplicate,1,1,1,0,0,0
5.0,2022,Q1,2,Referred to Law,1,0,1,0,0,0
5.0,2022,Q1,3,Closed,36,35,28,6,0,0
5.0,2022,Q1,3,Completed,121,77,41,2,0,0
5.0,2022,Q1,3,NOV Issued,3,2,3,0,0,0
5.0,2022,Q1,3,Open Duplicate,3,3,3,0,0,0
5.0,2022,Q1,3,Reviews Completed,1,1,1,0,0,0
5.0,2022,Q1,3,Under Investigation,3,3,2,0,0,0
5.0,2022,Q2,4,Closed,26,25,14,1,0,0
5.0,2022,Q2,4,Completed,113,70,33,1,0,0
5.0,2022,Q2,4,Initiated,1,1,1,0,0,0
5.0,2022,Q2,4,NOV Issued,4,2,4,0,0,0
5.0,2022,Q2,4,Under Investigation,13,12,13,2,0,0
5.0,2022,Q2,5,Closed,30,29,23,3,0,0
5.0,2022,Q2,5,Completed,136,96,41,1,0,0
5.0,2022,Q2,5,Initiated,1,1,1,0,0,0
5.0,2022,Q2,5,NOV Issued,3,1,3,0,0,0
5.0,2022,Q2,5,Under Investigation,15,14,15,0,0,0
5.0,2022,Q2,6,Closed,25,25,20,2,0,0
5.0,2022,Q2,6,Completed,208,159,45,1,0,0
5.0,2022,Q2,6,NOV Issued,2,1,2,0,0,0
5.0,2022,Q2,6,Under Investigation,5,5,5,1,0,0
5.0,2022,Q2,6,Withdrawn,2,1,2,0,0,0
5.0,2022,Q3,7,Closed,29,24,19,1,0,0
5.0,2022,Q3,7,Completed,204,157,69,3,0,0
5.0,2022,Q3,7,Initiated,2,1,2,0,0,0
5.0,2022,Q3,7,NOV Issued,5,3,4,0,0,0
5.0,2022,Q3,7,Open Duplicate,4,4,3,1,0,0
5.0,2022,Q3,7,Under Investigation,9,9,9,2,0,0
5.0,2022,Q3,8,Closed,34,34,20,1,0,0
5.0,2022,Q3,8,Completed,209,160,48,2,0,0
5.0,2022,Q3,8,Open Duplicate,1,1,1,0,0,0
5.0,2022,Q3,8,Under Investigation,1,1,1,0,0,0
5.0,2022,Q3,8,Withdrawn,1,0,0,0,0,0
5.0,2022,Q3,9,Closed,32,26,13,2,0,0
5.0,2022,Q3,9,Completed,156,94,39,1,0,0
5.0,2022,Q3,9,Issued,1,1,1,0,0,0
5.0,2022,Q3,9,NOV Issued,2,0,0,0,0,0
5.0,2022,Q3,9,Open Duplicate,2,2,1,0,0,0
5.0,2022,Q3,9,Reviews In Process,1,1,1,0,0,0
5.0,2022,Q3,9,Under Investigation,9,7,8,0,0,0
5.0,2022,Q4,10,Closed,22,19,12,0,0,0
5.0,2022,Q4,10,Completed,104,58,26,2,0,0
5.0,2022,Q4,10,Under Investigation,7,7,7,0,0,0
5.0,2022,Q4,11,Closed,19,17,11,1,0,0
5.0,2022,Q4,11,Completed,106,71,27,2,0,0
5.0,2022,Q4,11,EO Vacate Close Issued,1,0,0,0,0,0
5.0,2022,Q4,11,Initiated,1,1,1,0,0,0
5.0,2022,Q4,11,NOV Issued,3,2,0,0,0,0
5.0,2022,Q4,11,Referred to Law,3,0,0,0,0,0
5.0,2022,Q4,11,Under Investigation,8,8,8,1,0,0
5.0,2022,Q4,12,Closed,20,18,15,1,0,0
5.0,2022,Q4,12,Completed,104,66,35,1,0,0
5.0,2022,Q4,12,EO Vacate Close Issued,1,0,0,0,0,0
5.0,2022,Q4,12,Initiated,2,2,0,0,0,0
5.0,2022,Q4,12,Issued,1,1,1,0,0,0
5.0,2022,Q4,12,NOV Issued,3,3,0,0,0,0
5.0,2022,Q4,12,Referred to Law,1,0,0,0,0,0
5.0,2022,Q4,12,Under Investigation,8,7,8,0,0,0
5.0,2023,Q1,1,Closed,26,25,17,3,0,0
5.0,2023,Q1,1,Completed,108,65,39,1,0,0
5.0,2023,Q1,1,Initiated,1,1,0,0,0,0
5.0,2023,Q1,1,Open Duplicate,3,3,0,0,0,0
5.0,2023,Q1,1,Under Investigation,16,15,16,2,0,0
5.0,2023,Q1,2,Closed,25,25,20,2,0,0
5.0,2023,Q1,2,Completed,105,53,29,0,0,0
5.0,2023,Q1,2,Initiated,3,3,0,0,0,0
5.0,2023,Q1,2,Issued,1,1,1,0,0,0
5.0,2023,Q1,2,NOV Issued,1,0,0,0,0,0
5.0,2023,Q1,2,Open Duplicate,3,3,1,0,0,0
5.0,2023,Q1,2,Referred to Law,1,0,0,0,0,0
5.0,2023,Q1,2,Under Investigation,7,7,7,0,0,0
5.0,2023,Q1,3,Closed,23,19,14,2,0,0
5.0,2023,Q1,3,Completed,134,61,36,2,0,0
5.0,2023,Q1,3,Hazard Correction Order Issued,1,1,0,0,0,0
5.0,2023,Q1,3,Initiated,1,1,1,0,0,0
5.0,2023,Q1,3,NOV Issued,1,1,0,0,0,0
5.0,2023,Q1,3,Open Duplicate,1,1,0,0,0,0
5.0,2023,Q1,3,Under Investigation,14,12,14,2,0,0
5.0,2023,Q2,4,Closed,23,23,18,0,0,0
5.0,2023,Q2,4,Completed,127,72,29,2,0,0
5.0,2023,Q2,4,Initiated,2,2,0,0,0,0
5.0,2023,Q2,4,NOV Issued,6,2,0,0,0,0
5.0,2023,Q2,4,Open Duplicate,1,1,0,0,0,0
5.0,2023,Q2,4,Under Investigation,11,11,11,0,0,0
5.0,2023,Q2,4,Warning,1,1,0,0,0,0
5.0,2023,Q2,5,Closed,24,19,12,2,0,0
5.0,2023,Q2,5,Completed,155,74,23,4,0,0
5.0,2023,Q2,5,Initiated,1,0,0,0,0,0
5.0,2023,Q2,5,NOV Issued,1,0,0,0,0,0
5.0,2023,Q2,5,Referred to Law,1,0,0,0,0,0
5.0,2023,Q2,5,Under Investigation,14,11,12,2,0,0
5.0,2023,Q2,6,Closed,30,26,21,0,0,0
5.0,2023,Q2,6,Completed,168,105,24,5,0,0
5.0,2023,Q2,6,Initiated,1,1,0,0,0,0
5.0,2023,Q2,6,NOV Issued,4,2,1,0,0,0
5.0,2023,Q2,6,Open Duplicate,1,1,0,0,0,0
5.0,2023,Q2,6,Under Investigation,18,14,16,4,0,0
5.0,2023,Q3,7,Citation Issued,1,0,0,0,0,0
5.0,2023,Q3,7,Closed,30,25,16,1,0,0
5.0,2023,Q3,7,Completed,167,116,19,4,0,0
5.0,2023,Q3,7,EO Vacate Close Issued,1,1,0,0,0,0
5.0,2023,Q3,7,Initiated,1,1,0,0,0,0
5.0,2023,Q3,7,NOV Issued,1,0,0,0,0,0
5.0,2023,Q3,7,Open Duplicate,1,1,0,0,0,0
5.0,2023,Q3,7,Referred to Law,3,0,0,0,0,0
5.0,2023,Q3,7,Under Investigation,13,12,9,0,0,0
5.0,2023,Q3,8,Citation Issued,2,1,0,0,0,0
5.0,2023,Q3,8,Closed,36,33,20,1,0,0
5.0,2023,Q3,8,Completed,210,108,31,6,0,0
5.0,2023,Q3,8,Initiated,1,1,0,0,0,0
5.0,2023,Q3,8,NOV Issued,2,1,0,0,0,0
5.0,2023,Q3,8,Open Duplicate,1,1,1,0,0,0
5.0,2023,Q3,8,Under Investigation,24,20,16,2,0,0
5.0,2023,Q3,8,Withdrawn,1,0,0,0,0,0
5.0,2023,Q3,9,Closed,29,23,15,4,0,0
5.0,2023,Q3,9,Completed,134,80,28,2,0,0
5.0,2023,Q3,9,Compliance Achieved,1,1,0,0,0,0
5.0,2023,Q3,9,Hazard Correction Order Issued,1,1,0,0,0,0
5.0,2023,Q3,9,Initiated,2,2,0,0,0,0
5.0,2023,Q3,9,NOV Issued,3,1,1,0,0,0
5.0,2023,Q3,9,Referred to Law,1,0,0,0,0,0
5.0,2023,Q3,9,Under Investigation,16,12,11,0,0,0
5.0,2023,Q4,10,Citation Issued,1,0,0,0,0,0
5.0,2023,Q4,10,Closed,16,11,7,0,0,0
5.0,2023,Q4,10,Completed,138,77,29,2,0,0
5.0,2023,Q4,10,Compliance Achieved,1,0,0,0,0,0
5.0,2023,Q4,10,Initiated,2,2,1,0,0,0
5.0,2023,Q4,10,NOV Issued,2,1,0,0,0,0
5.0,2023,Q4,10,Open Duplicate,1,1,0,0,0,0
5.0,2023,Q4,10,Under Investigation,22,15,16,1,0,0
5.0,2023,Q4,11,Closed,18,17,8,0,0,0
5.0,2023,Q4,11,Completed,93,43,25,3,0,0
5.0,2023,Q4,11,Initiated,2,2,0,0,0,0
